iteration,train_loss,test_mse,consensus_error,comm_volume
937,0.0,0.009916849623550661,6.1152300077083055e-06,2997848
938,0.0,0.009872578906652052,4.113930117455311e-06,3001044
939,0.0,0.010109893279150128,1.938097739184741e-05,3004240
940,0.0,0.009908877465932164,6.1486020968004595e-06,3007436
941,0.0,0.009879098455712665,4.52149015472969e-06,3010632
942,0.0,0.009877094111288898,4.240468115312979e-06,3013828
943,0.0,0.01022260484751314,2.3287026124307886e-05,3017024
944,0.0,0.009905878934659995,5.925808636675356e-06,3020220
945,0.0,0.009903534853947349,5.814600626763422e-06,3023416
946,0.0,0.009897626499878243,4.922203970636474e-06,3026612
947,0.0,0.01019568298215745,1.9350309230503626e-05,3029808
948,0.0,0.009879559656837955,3.6310964333097218e-06,3033004
949,0.0,0.009880004748993088,3.634734184743138e-06,3036200
950,0.0,0.009871601985651068,3.1875533750280738e-06,3039396
951,0.0,0.010323197275283746,2.8620075681828894e-05,3042592
952,0.0,0.009920768221491016,5.70697420698707e-06,3045788
953,0.0,0.00991526938014431,5.468737981573213e-06,3048984
954,0.0,0.009885666644549929,4.254944542481098e-06,3052180
955,0.0,0.010104664637765381,1.8333319530938752e-05,3055376
956,0.0,0.00992354658228578,6.210310402821051e-06,3058572
957,0.0,0.009868349021417089,3.1918937111186096e-06,3061768
958,0.0,0.009859417004918214,2.8681297408184037e-06,3064964
959,0.0,0.010058685344120022,1.8579301467980258e-05,3068160
960,0.0,0.009902804587909486,5.676944510923931e-06,3071356
961,0.0,0.009849904490693007,2.706403165575466e-06,3074552
962,0.0,0.00989046130416682,4.489646016736515e-06,3077748
963,0.0,0.01027152380993357,2.189232145610731e-05,3080944
964,0.0,0.009910504930303432,5.74947534914827e-06,3084140
965,0.0,0.009873472226900049,3.621474888859666e-06,3087336
966,0.0,0.009876876261841971,3.6553740301314974e-06,3090532
967,0.0,0.010223048950138036,2.4953380489023402e-05,3093728
968,0.0,0.009906377337756567,6.123312232375611e-06,3096924
969,0.0,0.00987819406145718,4.57071155324229e-06,3100120
970,0.0,0.009867794855381362,4.059707862325013e-06,3103316
971,0.0,0.01041594775597332,3.169112096657045e-05,3106512
972,0.0,0.009952441214409191,7.984383046277799e-06,3109708
973,0.0,0.009897117619402707,4.639869075617753e-06,3112904
974,0.0,0.009894547991279978,4.1968228288169485e-06,3116100
975,0.0,0.010250231534882914,2.635710006870795e-05,3119296
976,0.0,0.009972276719054207,8.449728738924023e-06,3122492
977,0.0,0.009898997537675314,4.726268798549427e-06,3125688
978,0.0,0.009881767538900021,4.229607839079108e-06,3128884
979,0.0,0.010132083698408678,1.8250189896207303e-05,3132080
980,0.0,0.009920844677253626,5.415935902419733e-06,3135276
981,0.0,0.009913751877320465,4.687695764005184e-06,3138472
982,0.0,0.009901993842504453,4.250407073413953e-06,3141668
983,0.0,0.010290148937201593,2.784175921988208e-05,3144864
984,0.0,0.009921006494550966,6.931652023922652e-06,3148060
985,0.0,0.009888119442621246,5.005497314414242e-06,3151256
986,0.0,0.009890760695270728,4.979115601599915e-06,3154452
987,0.0,0.009942169788700994,9.971862709790003e-06,3157648
988,0.0,0.009882384409138467,4.150206223130226e-06,3160844
989,0.0,0.009875518684566487,3.262064183218172e-06,3164040
990,0.0,0.00989678488986101,4.749684194393922e-06,3167236
991,0.0,0.01024555457115639,2.4647233658470213e-05,3170432
992,0.0,0.009916615927068051,5.859380053152563e-06,3173628
993,0.0,0.009899256889184471,5.209985829424113e-06,3176824
994,0.0,0.009871185618976597,3.2322768674930558e-06,3180020
995,0.0,0.010034186081611551,1.6029836842790246e-05,3183216
996,0.0,0.009890556473692413,4.493442702369066e-06,3186412
997,0.0,0.009877961907477584,3.928660589735955e-06,3189608
998,0.0,0.009873266899376176,3.3689029805827886e-06,3192804
999,0.0,0.010096257487020921,1.80379138328135e-05,3196000
